FE.ADEME.ID;FE.BDD;FE.VAL;FE.UNITE;FE.Incertitude;FE.LIB1;FE.LIB2;FE.LIB3;FE.LIB4;FE.LIB5;FE.CAT1;FE.CAT2;FE.CAT3;FE.CAT4;FE.CAT5;FE.DATE-CREA;FE.DATE-MODIF;FE.DATE-VALID;FE.TYPE
43057;Base Carbone V23.7;0,2;kgCO2e/kg;0,3;;2-methylpentan-3-one;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;23/08/2023;2026;QTE
43058;Base Carbone V23.7;0,38;kgCO2e/kg;0,3;;3,3,3-trifluoro-2- (trifluoromethyl)prop-l-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43594;Base Carbone V23.7;0,377;kgCO2e/kg;0,3;;3,3,3-trifluoro-2- (trifluoromethyl)prop-l-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43059;Base Carbone V23.7;0,62;kgCO2e/kg;0,3;;3,3,3-trifluoropropan-1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;23/08/2023;2026;QTE
43060;Base Carbone V23.7;0,03;kgCO2e/kg;0,3;;3,3,3-trifluoropropanal;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43614;Base Carbone V23.7;0,025;kgCO2e/kg;0,3;;3,3,3-trifluoropropanal;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43061;Base Carbone V23.7;0,2;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,6-nonafluorohex- 1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43591;Base Carbone V23.7;0,204;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,6-nonafluorohex- 1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43062;Base Carbone V23.7;0,53;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,7- undecafluoroheptan-1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43608;Base Carbone V23.7;0,533;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,7- undecafluoroheptan-1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43063;Base Carbone V23.7;0,16;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,8- tridecafluorooct-1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43592;Base Carbone V23.7;0,162;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,8- tridecafluorooct-1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43064;Base Carbone V23.7;0,14;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,1 0-heptadecafluorodec-1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43593;Base Carbone V23.7;0,141;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,1 0-heptadecafluorodec-1-ene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43065;Base Carbone V23.7;0,27;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,1 1,11,11-nonadecafluoroundecan- 1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43610;Base Carbone V23.7;0,273;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,1 1,11,11-nonadecafluoroundecan- 1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43066;Base Carbone V23.7;0,45;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,9- pentadecafluorononan-1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43609;Base Carbone V23.7;0,449;kgCO2e/kg;0,3;;3,3,4,4,5,5,6,6,7,7,8,8,9,9,9- pentadecafluorononan-1-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
43067;Base Carbone V23.7;25,6;kgCO2e/kg;0,3;;3,3,4,4-tetrafluorocyclobutene;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;23/08/2023;2026;QTE
43068;Base Carbone V23.7;0,05;kgCO2e/kg;0,3;;4,4,4-trifluorobutan-l-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;23/08/2023;24/04/2025;2026;QTE
43606;Base Carbone V23.7;0,049;kgCO2e/kg;0,3;;4,4,4-trifluorobutan-l-ol;;PRG à 100 ans;Monde;Process et émissions fugitives;PRG à 100 ans issus du 6eme rapport du GIEC;Autres Gaz divers;;;24/04/2025;24/04/2025;2026;QTE
32989;Base Carbone V23.7;6,27;kgCO2e/kg de poids net;1;Agribalyse,lait et produits laitiers,fromages à pâte pressée,Abondance;Abondance;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;04/03/2021;17/05/2024;31/12/2023;QTE
40677;Base Carbone V23.7;6,19;kgCO2e/kg de poids net;1;Agribalyse,Abondance,fromages;Abondance;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;16/03/2023;21/07/2025;24/02/2026;QTE
44264;Base Carbone V23.7;6,13;kgCO2e/kg de poids net;1;;Abondance;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Lait et produits laitiers;Fromages;;21/07/2025;21/07/2025;Année 2026;QTE
43810;Base Carbone V23.7;0,25;kgCO2e/kg de poids net;1;;Abricot;conventionnel, moyenne nationale;au verger;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits végétaux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
40230;Base Carbone V23.7;0,884;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot;Abricot;dénoyauté;cru;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
40231;Base Carbone V23.7;1,81;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot;Abricot;dénoyauté;sec;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
33036;Base Carbone V23.7;0,862;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,Abricot,légumineuses et oléagineux,fruits crus;Abricot;dénoyauté, cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44269;Base Carbone V23.7;1,45;kgCO2e/kg de poids net;1;;Abricot;dénoyauté, cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
33090;Base Carbone V23.7;2,65;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,Abricot,légumineuses et oléagineux,fruits séchés;Abricot;dénoyauté, sec;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44270;Base Carbone V23.7;3,11;kgCO2e/kg de poids net;1;;Abricot;dénoyauté, sec;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
40228;Base Carbone V23.7;0,951;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot au sirop;Abricot au sirop;appertisé;égoutté;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
40229;Base Carbone V23.7;0,551;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot au sirop;Abricot au sirop;appertisé;non égoutté;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
33027;Base Carbone V23.7;1,22;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,légumineuses et oléagineux,fruits appertisés,Abricot au sirop;Abricot au sirop;appertisé, égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44267;Base Carbone V23.7;1,33;kgCO2e/kg de poids net;1;;Abricot au sirop;appertisé, égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
33028;Base Carbone V23.7;0,612;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,légumineuses et oléagineux,fruits appertisés,Abricot au sirop;Abricot au sirop;appertisé, non égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44268;Base Carbone V23.7;0,769;kgCO2e/kg de poids net;1;;Abricot au sirop;appertisé, non égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
40226;Base Carbone V23.7;0,936;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot au sirop léger;Abricot au sirop léger;appertisé;égoutté;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
40227;Base Carbone V23.7;0,551;kgCO2e/kg de poids net;1;Agribalyse,fruits,Abricot au sirop léger;Abricot au sirop léger;appertisé;non égoutté;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;16/03/2023;21/07/2025;24/02/2026;QTE
33025;Base Carbone V23.7;1,22;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,légumineuses et oléagineux,fruits appertisés,Abricot au sirop léger;Abricot au sirop léger;appertisé, égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44265;Base Carbone V23.7;1,31;kgCO2e/kg de poids net;1;;Abricot au sirop léger;appertisé, égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
33026;Base Carbone V23.7;0,612;kgCO2e/kg de poids net;1;Agribalyse,fruits,légumes,légumineuses et oléagineux,fruits appertisés,Abricot au sirop léger;Abricot au sirop léger;appertisé, non égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;04/03/2021;17/05/2024;31/12/2023;QTE
44266;Base Carbone V23.7;0,769;kgCO2e/kg de poids net;1;;Abricot au sirop léger;appertisé, non égoutté;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Fruits, légumes, légumineuses et oléagineux;Fruits;;21/07/2025;21/07/2025;Année 2026;QTE
33950;Base Carbone V23.7;5,25;kgCO2e/kg de poids net;1;Agribalyse,oeufs,viandes,poissons,Accra de poisson;Accra de poisson;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;04/03/2021;17/05/2024;31/12/2023;QTE
41385;Base Carbone V23.7;5,34;kgCO2e/kg de poids net;1;Agribalyse,Accra de poisson,produits à base de poissons et produits de la mer;Accra de poisson;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;16/03/2023;21/07/2025;24/02/2026;QTE
44271;Base Carbone V23.7;5,92;kgCO2e/kg de poids net;1;;Accra de poisson;;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Viandes, oeufs, poissons;Produits à base de poissons et produits de la mer;;21/07/2025;21/07/2025;Année 2026;QTE
20851;Base Carbone V23.7;1199;kgCO2e/tonne;0,5;acide chlorhydrique;Acide chlorhydrique;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Produits chimiques de base;;05/11/2014;05/11/2014;déc-18;QTE
20572;Base Carbone V23.7;3300;kgCO2e/tonne;0,5;viticulture,acide citrique,monohydrate;Acide citrique, monohydrate;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Engrais, phytosanitaires...;Produits chimiques spécifiques à la viticulture;05/11/2014;05/11/2014;;QTE
20570;Base Carbone V23.7;3300;kgCO2e/tonne;0,5;viticulture,acide tartrique;Acide D,L tartrique;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Engrais, phytosanitaires...;Produits chimiques spécifiques à la viticulture;05/11/2014;05/11/2014;;QTE
20666;Base Carbone V23.7;3180;kgCO2e/tonne;1;acide nitrique;Acide nitrique 50%;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Produits chimiques de base;;05/11/2014;05/11/2014;;QTE
20848;Base Carbone V23.7;1424;kgCO2e/tonne;0,5;acide phosphorique;Acide phosphorique;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Produits chimiques de base;;05/11/2014;05/11/2014;déc-18;QTE
20569;Base Carbone V23.7;807;kgCO2e/tonne;0,5;viticulture,acide sorbique;Acide sorbique;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Engrais, phytosanitaires...;Produits chimiques spécifiques à la viticulture;05/11/2014;05/11/2014;;QTE
20850;Base Carbone V23.7;148;kgCO2e/tonne;0,5;acide sulfurique;Acide sulfurique;;;France continentale;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Produits chimiques de base;;05/11/2014;05/11/2014;déc-18;QTE
20530;Base Carbone V23.7;3190;kgCO2e/tonne;0,1;Métaux,Acier,fer blanc;Acier ou fer blanc;;neuf;France continentale;Achats de biens;Métaux et produits métalliques;Acier;;;05/11/2014;18/09/2018;déc-18;QTE
26729;Base Carbone V23.7;2211;kgCO2e/tonne;0,1;Métaux,Acier,fer blanc;Acier ou fer blanc;;neuf;France continentale;Achats de biens;Métaux et produits métalliques;Acier;;;18/09/2018;18/09/2018;déc-21;QTE
20536;Base Carbone V23.7;1100;kgCO2e/tonne;0,1;Métaux,Acier,fer blanc;Acier ou fer blanc;;recyclé;France continentale;Achats de biens;Métaux et produits métalliques;Acier;;;05/11/2014;18/09/2018;déc-18;QTE
26730;Base Carbone V23.7;938;kgCO2e/tonne;0,1;Métaux,Acier,fer blanc;Acier ou fer blanc;;recyclé;France continentale;Achats de biens;Métaux et produits métalliques;Acier;;;18/09/2018;18/09/2018;déc-21;QTE
24253;Base Carbone V23.7;6,87;kgCO2e/kg;1;base IMPACT,peinture,adhésif époxy;Adhésif Epoxy;mélange;;Monde;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Peintures et résines;;06/11/2014;06/11/2014;déc-17;QTE
24254;Base Carbone V23.7;3,11;kgCO2e/kg;1;base IMPACT,peinture,adhésif époxy;Adhésif Epoxy;simple à 2 composants;;Monde;Achats de biens;Plastiques et produits chimiques;Produits chimiques;Peintures et résines;;06/11/2014;06/11/2014;déc-17;QTE
39594;Base Carbone V23.7;6,77;kgCO2e/kg de poids net;1;Agribalyse,algues,Agar (algue);Agar (algue);cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Aides culinaires et ingrédients divers;Algues;;16/03/2023;21/07/2025;24/02/2026;QTE
44272;Base Carbone V23.7;11,8;kgCO2e/kg de poids net;1;;Agar (algue);cru;;France continentale;Achats de biens;Produits agro-alimentaires, plats préparés et boissons;Aides culinaires et ingrédients divers;Algues;;21/07/2025;21/07/2025;Année 2026;QTE
12892;Base Carbone V23.7;0,369;kgCO2e/kWh PCI;0,1;;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;;QTE
12893;Base Carbone V23.7;4265;kgCO2e/tep PCI;0,1;;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;;QTE
12894;Base Carbone V23.7;3260;kgCO2e/tonne;0,1;;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;;QTE
12895;Base Carbone V23.7;104;kgCO2e/GJ PCI;0,2;combustible solide,charbon,agglomérés de houille;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;déc-17;QTE
12896;Base Carbone V23.7;3,34;kgCO2e/kg;0,2;combustible solide,charbon,agglomérés de houille;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;déc-17;QTE
12897;Base Carbone V23.7;0,376;kgCO2e/kWh PCI;0,2;combustible solide,charbon,agglomérés de houille;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;déc-17;QTE
12898;Base Carbone V23.7;4382;kgCO2e/tep PCI;0,2;combustible solide,charbon,agglomérés de houille;Agglomérés de houille;;;France continentale;Combustibles;Fossiles;Solides;Charbons;;17/10/2014;17/10/2014;déc-17;QTE
42289;Base Carbone V23.7;12,6;kgCO2e/kg de poids vif;1;Agneau,Agribalyse;Agneau;biologique;système numéro 1, à la ferme/FR U;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;16/03/2023;16/03/2023;24/02/2026;QTE
42290;Base Carbone V23.7;9,16;kgCO2e/kg de poids vif;1;Agneau,Agribalyse;Agneau;biologique;système numéro 2, à la ferme/FR U;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;16/03/2023;16/03/2023;24/02/2026;QTE
42291;Base Carbone V23.7;15,1;kgCO2e/kg de poids vif;1;Agneau,Agribalyse;Agneau;biologique;système numéro 3, à la ferme/FR U;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;16/03/2023;16/03/2023;24/02/2026;QTE
28605;Base Carbone V23.7;12,6;kgCO2e/kg de poids vif;1;Agneau,Agribalyse,Ovin,Agriculture;Agneau;biologique, Aquitaine;Sortie de ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;04/12/2020;17/05/2024;31/12/2023;QTE
28606;Base Carbone V23.7;25,4;kgCO2e/kg de poids vif;1;Agneau,Agribalyse,Ovin,Agriculture;Agneau;biologique, Ile-de-France;Sortie de ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;04/12/2020;17/05/2024;31/12/2023;QTE
28604;Base Carbone V23.7;15;kgCO2e/kg de poids vif;1;Agneau,Agribalyse,Ovin,Agriculture;Agneau;biologique, système n ° 3;Sortie de ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;04/12/2020;17/05/2024;31/12/2023;QTE
44039;Base Carbone V23.7;15;kgCO2e/kg de poids net;1;;Agneau;biologique, système numéro 1;à la ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;21/07/2025;21/07/2025;Année 2026;QTE
44040;Base Carbone V23.7;10,2;kgCO2e/kg de poids net;1;;Agneau;biologique, système numéro 2;à la ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;21/07/2025;21/07/2025;Année 2026;QTE
44038;Base Carbone V23.7;14,9;kgCO2e/kg de poids net;1;;Agneau;biologique, système numéro 3;à la ferme;France continentale;Achats de biens;Produits de l'agriculture et de la pêche;Produits animaux;Ovins;;21/07/2025;21/07/2025;Année 2026;QTE
